track,start,end,event,channel,note,velocity,name
1,10,10,Note_on,4,70,105,B-4
1,10,10,Note_on,4,72,104,C5
1,10,11,Note_on,4,72,105,C5
1,11,11,Note_on,4,70,105,B-4
1,11,11,Note_on,4,72,104,C5
1,12,12,Note_on,4,70,104,B-4
1,12,12,Note_on,4,72,105,C5
1,12,13,Note_on,4,72,105,C5
1,13,13,Note_on,4,68,105,G#4
1,13,13,Note_on,4,70,104,B-4
1,13,13,Note_on,4,72,104,C5
1,14,14,Note_on,4,72,104,C5
1,14,15,Note_on,4,75,105,E-5
1,15,15,Note_on,4,70,104,B-4
1,15,15,Note_on,4,68,104,G#4
1,16,16,Note_on,4,75,105,E-5
1,16,16,Note_on,4,75,105,E-5
1,16,17,Note_on,4,75,104,E-5
1,17,17,Note_on,4,75,105,E-5
1,17,17,Note_on,4,70,105,B-4
1,17,17,Note_on,4,68,104,G#4
1,18,18,Note_on,4,68,104,G#4
1,18,18,Note_on,4,70,105,B-4
1,18,18,Note_on,4,72,105,C5
1,18,19,Note_on,4,72,104,C5
1,19,19,Note_on,4,70,105,B-4
1,19,19,Note_on,4,72,105,C5
1,20,20,Note_on,4,70,104,B-4
1,20,20,Note_on,4,72,105,C5
1,21,21,Note_on,4,70,104,B-4
1,21,21,Note_on,4,72,104,C5
1,21,21,Note_on,4,68,105,G#4
1,22,22,Note_on,4,70,105,B-4
1,26,26,Note_on,4,70,104,B-4
1,26,26,Note_on,4,72,105,C5
1,26,27,Note_on,4,72,104,C5
1,27,27,Note_on,4,72,104,C5
1,28,28,Note_on,4,70,104,B-4
1,28,28,Note_on,4,72,104,C5
1,28,29,Note_on,4,72,104,C5
1,29,29,Note_on,4,68,104,G#4
1,29,29,Note_on,4,70,104,B-4
1,29,29,Note_on,4,72,105,C5
1,30,30,Note_on,4,72,104,C5
1,30,31,Note_on,4,75,105,E-5
1,31,31,Note_on,4,70,105,B-4
1,31,31,Note_on,4,68,105,G#4
1,32,32,Note_on,4,75,105,E-5
1,32,32,Note_on,4,75,105,E-5
1,32,33,Note_on,4,75,104,E-5
1,33,33,Note_on,4,75,104,E-5
1,33,33,Note_on,4,70,104,B-4
1,33,33,Note_on,4,68,104,G#4
1,34,34,Note_on,4,68,105,G#4
1,34,34,Note_on,4,70,104,B-4
1,34,34,Note_on,4,72,105,C5
1,34,35,Note_on,4,72,105,C5
1,35,35,Note_on,4,70,104,B-4
1,35,35,Note_on,4,72,105,C5
1,36,36,Note_on,4,70,105,B-4
1,36,36,Note_on,4,72,104,C5
1,36,36,Note_on,4,72,104,C5
1,37,37,Note_on,4,70,105,B-4
1,37,37,Note_on,4,72,105,C5
1,37,37,Note_on,4,68,105,G#4
1,38,38,Note_on,4,70,104,B-4
1,42,42,Note_on,4,65,104,F4
1,42,43,Note_on,4,73,104,C#5
1,43,43,Note_on,4,73,105,C#5
1,43,43,Note_on,4,73,104,C#5
1,43,44,Note_on,4,72,104,C5
1,44,44,Note_on,4,70,105,B-4
1,44,45,Note_on,4,67,105,G4
1,45,45,Note_on,4,68,104,G#4
1,45,46,Note_on,4,70,105,B-4
1,46,46,Note_on,4,63,105,E-4
1,46,47,Note_on,4,73,104,C#5
1,47,47,Note_on,4,73,104,C#5
1,47,47,Note_on,4,73,105,C#5
1,47,47,Note_on,4,73,105,C#5
1,48,48,Note_on,4,72,104,C5
1,48,48,Note_on,4,70,105,B-4
1,48,49,Note_on,4,67,105,G4
1,49,49,Note_on,4,68,104,G#4
1,49,50,Note_on,4,70,105,B-4
1,50,51,Note_on,4,73,104,C#5
1,51,51,Note_on,4,73,104,C#5
1,51,51,Note_on,4,73,105,C#5
1,51,52,Note_on,4,72,105,C5
1,52,52,Note_on,4,70,104,B-4
1,52,53,Note_on,4,67,105,G4
