track,start,end,event,channel,note,velocity,name
1,4,4,Note_on,1,72,89,C5
1,4,4,Note_on,1,77,89,F5
1,4,4,Note_on,1,77,89,F5
1,4,5,Note_on,1,77,89,F5
1,5,5,Note_on,1,72,89,C5
1,5,5,Note_on,1,72,89,C5
1,5,5,Note_on,1,72,89,C5
1,5,5,Note_on,1,75,89,E-5
1,5,6,Note_on,1,75,89,E-5
1,6,7,Note_on,1,77,89,F5
1,9,10,Note_on,1,80,89,G#5
1,10,10,Note_on,1,80,89,G#5
1,10,10,Note_on,1,80,89,G#5
1,10,11,Note_on,1,80,89,G#5
1,11,11,Note_on,1,72,89,C5
1,11,11,Note_on,1,72,89,C5
1,11,11,Note_on,1,75,89,E-5
1,11,12,Note_on,1,75,89,E-5
1,12,13,Note_on,1,77,89,F5
1,15,15,Note_on,1,65,89,F4
1,15,15,Note_on,1,65,89,F4
1,15,16,Note_on,1,77,89,F5
1,16,16,Note_on,1,77,89,F5
1,16,16,Note_on,1,77,89,F5
1,16,17,Note_on,1,79,89,G5
1,17,17,Note_on,1,75,89,E-5
1,17,17,Note_on,1,75,89,E-5
1,17,17,Note_on,1,75,89,E-5
1,17,18,Note_on,1,75,89,E-5
1,18,19,Note_on,1,77,89,F5
1,20,21,Note_on,1,75,89,E-5
1,21,21,Note_on,1,75,89,E-5
1,21,21,Note_on,1,75,89,E-5
1,22,22,Note_on,1,75,89,E-5
1,22,22,Note_on,1,75,89,E-5
1,22,22,Note_on,1,74,89,D5
1,22,23,Note_on,1,72,89,C5
1,23,23,Note_on,1,70,89,B-4
1,23,23,Note_on,1,68,89,G#4
1,23,23,Note_on,1,70,89,B-4
1,23,24,Note_on,1,68,89,G#4
1,24,24,Note_on,1,72,89,C5
1,24,24,Note_on,1,70,89,B-4
1,24,24,Note_on,1,68,89,G#4
1,24,25,Note_on,1,65,89,F4
1,26,26,Note_on,1,72,89,C5
1,26,27,Note_on,1,72,89,C5
1,27,27,Note_on,1,75,89,E-5
1,27,27,Note_on,1,77,89,F5
1,27,27,Note_on,1,77,89,F5
1,27,28,Note_on,1,77,89,F5
1,28,28,Note_on,1,77,89,F5
1,28,28,Note_on,1,77,89,F5
1,28,29,Note_on,1,77,89,F5
1,29,29,Note_on,1,77,89,F5
1,29,30,Note_on,1,77,89,F5
1,30,30,Note_on,1,77,89,F5
1,30,30,Note_on,1,75,89,E-5
1,30,30,Note_on,1,77,89,F5
1,30,31,Note_on,1,77,89,F5
1,31,31,Note_on,1,77,89,F5
1,31,31,Note_on,1,75,89,E-5
1,31,32,Note_on,1,77,89,F5
1,32,32,Note_on,1,72,89,C5
1,32,33,Note_on,1,72,89,C5
1,33,33,Note_on,1,75,89,E-5
1,33,33,Note_on,1,77,89,F5
1,33,33,Note_on,1,77,89,F5
1,33,34,Note_on,1,77,89,F5
1,34,34,Note_on,1,77,89,F5
1,34,34,Note_on,1,77,89,F5
1,34,35,Note_on,1,77,89,F5
1,35,35,Note_on,1,75,89,E-5
1,35,35,Note_on,1,75,89,E-5
1,35,36,Note_on,1,72,89,C5
1,36,36,Note_on,1,72,89,C5
1,36,36,Note_on,1,77,89,F5
1,36,36,Note_on,1,75,89,E-5
1,36,37,Note_on,1,77,89,F5
1,37,37,Note_on,1,77,89,F5
1,37,37,Note_on,1,75,89,E-5
1,37,38,Note_on,1,77,89,F5
1,38,38,Note_on,1,72,89,C5
1,38,39,Note_on,1,72,89,C5
1,39,39,Note_on,1,75,89,E-5
1,39,39,Note_on,1,77,89,F5
1,39,39,Note_on,1,77,89,F5
1,39,40,Note_on,1,84,89,C6
1,40,40,Note_on,1,82,89,B-5
1,40,40,Note_on,1,82,89,B-5
1,40,40,Note_on,1,80,89,G#5
1,40,40,Note_on,1,77,89,F5
1,40,41,Note_on,1,80,89,G#5
1,41,41,Note_on,1,77,89,F5
1,41,42,Note_on,1,77,89,F5
1,42,42,Note_on,1,75,89,E-5
1,42,42,Note_on,1,77,89,F5
1,42,42,Note_on,1,77,89,F5
1,42,43,Note_on,1,77,89,F5
1,43,43,Note_on,1,77,89,F5
1,43,43,Note_on,1,75,89,E-5
1,43,44,Note_on,1,77,89,F5
1,44,44,Note_on,1,72,89,C5
1,44,45,Note_on,1,72,89,C5
1,45,45,Note_on,1,75,89,E-5
1,45,45,Note_on,1,77,89,F5
1,45,45,Note_on,1,77,89,F5
1,45,46,Note_on,1,77,89,F5
1,46,46,Note_on,1,77,89,F5
1,46,46,Note_on,1,77,89,F5
1,46,47,Note_on,1,77,89,F5
1,47,47,Note_on,1,75,89,E-5
1,47,47,Note_on,1,75,89,E-5
1,47,48,Note_on,1,72,89,C5
1,48,48,Note_on,1,72,89,C5
1,48,48,Note_on,1,77,89,F5
1,48,49,Note_on,1,77,89,F5
1,49,49,Note_on,1,75,89,E-5
1,49,49,Note_on,1,77,89,F5
1,49,49,Note_on,1,75,89,E-5
