track,start,end,event,channel,note,velocity,name
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,80,63,G#5
1,0,0,Note_on,1,80,63,G#5
1,0,0,Note_on,1,80,63,G#5
1,0,0,Note_on,1,80,63,G#5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,65,63,F4
1,0,0,Note_on,1,65,63,F4
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,79,63,G5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,77,63,F5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,75,63,E-5
1,0,0,Note_on,1,74,63,D5
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,70,63,B-4
1,0,0,Note_on,1,68,63,G#4
1,0,0,Note_on,1,70,63,B-4
1,0,0,Note_on,1,68,63,G#4
1,0,0,Note_on,1,72,63,C5
1,0,0,Note_on,1,70,63,B-4
1,0,1,Note_on,1,68,63,G#4
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,84,63,C6
1,1,1,Note_on,1,82,63,B-5
1,1,1,Note_on,1,82,63,B-5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,80,63,G#5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,79,63,G5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,65,63,F4
1,1,1,Note_on,1,68,63,G#4
1,1,1,Note_on,1,72,63,C5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,77,63,F5
1,1,1,Note_on,1,79,63,G5
1,1,1,Note_on,1,75,63,E-5
1,1,1,Note_on,1,72,63,C5
1,1,2,Note_on,1,77,63,F5
1,2,2,Note_on,1,77,63,F5
