track,start,end,event,channel,note,velocity,name
1,0,2,Note_on,1,64,63,E4
1,1,3,Note_on,1,62,63,D4
1,3,5,Note_on,1,60,63,C4
1,5,6,Note_on,1,59,63,B3
1,6,8,Note_on,1,57,63,A3
1,8,9,Note_on,1,55,63,G3
1,9,13,Note_on,1,57,63,A3
1,11,13,Note_on,1,59,63,B3
1,13,14,Note_on,1,76,63,E5
1,14,16,Note_on,1,74,63,D5
1,16,16,Note_on,1,74,63,D5
1,15,17,Note_on,1,65,63,F4
1,16,17,Note_on,1,72,63,C5
1,18,18,Note_on,1,71,63,B4
1,19,20,Note_on,1,67,63,G4
1,19,20,Note_on,1,69,63,A4
1,18,21,Note_on,1,62,63,D4
1,20,21,Note_on,1,67,63,G4
1,21,24,Note_on,1,64,63,E4
1,22,24,Note_on,1,69,63,A4
1,24,25,Note_on,1,71,63,B4
1,25,27,Note_on,1,65,63,F4
1,25,27,Note_on,1,72,63,C5
1,27,28,Note_on,1,71,63,B4
1,28,29,Note_on,1,72,63,C5
1,29,29,Note_on,1,76,63,E5
1,30,30,Note_on,1,79,63,G5
1,27,30,Note_on,1,65,63,F4
1,30,31,Note_on,1,81,63,A5
1,31,31,Note_on,1,79,63,G5
1,32,33,Note_on,1,72,63,C5
1,33,34,Note_on,1,76,63,E5
1,34,34,Note_on,1,67,63,G4
1,35,35,Note_on,1,72,63,C5
1,34,36,Note_on,1,65,63,F4
1,36,36,Note_on,1,72,63,C5
1,36,36,Note_on,1,72,63,C5
1,37,37,Note_on,1,71,63,B4
1,37,37,Note_on,1,72,63,C5
1,37,37,Note_on,1,71,63,B4
1,37,39,Note_on,1,72,63,C5
1,38,39,Note_on,1,64,63,E4
1,39,40,Note_on,1,67,63,G4
1,40,40,Note_on,1,71,63,B4
1,40,41,Note_on,1,72,63,C5
1,41,41,Note_on,1,76,63,E5
1,42,42,Note_on,1,79,63,G5
1,42,42,Note_on,1,76,63,E5
1,42,43,Note_on,1,79,63,G5
1,43,43,Note_on,1,77,63,F5
1,43,43,Note_on,1,76,63,E5
1,44,44,Note_on,1,74,63,D5
1,44,44,Note_on,1,72,63,C5
1,45,45,Note_on,1,71,63,B4
1,45,45,Note_on,1,69,63,A4
1,46,46,Note_on,1,67,63,G4
1,46,46,Note_on,1,65,63,F4
1,47,47,Note_on,1,72,63,C5
1,47,47,Note_on,1,64,63,E4
1,48,48,Note_on,1,72,63,C5
1,48,48,Note_on,1,71,63,B4
1,48,49,Note_on,1,72,63,C5
1,49,49,Note_on,1,71,63,B4
1,49,50,Note_on,1,72,63,C5
1,50,50,Note_on,1,65,63,F4
1,53,54,Note_on,1,79,63,G5
1,54,54,Note_on,1,81,63,A5
1,54,54,Note_on,1,77,63,F5
1,54,55,Note_on,1,76,63,E5
1,55,55,Note_on,1,74,63,D5
1,55,55,Note_on,1,79,63,G5
1,56,56,Note_on,1,77,63,F5
1,56,56,Note_on,1,74,63,D5
1,56,56,Note_on,1,72,63,C5
1,57,57,Note_on,1,69,63,A4
1,57,57,Note_on,1,67,63,G4
1,58,58,Note_on,1,65,63,F4
1,58,58,Note_on,1,72,63,C5
1,58,59,Note_on,1,72,63,C5
1,59,59,Note_on,1,71,63,B4
1,59,59,Note_on,1,67,63,G4
1,59,59,Note_on,1,65,63,F4
1,60,60,Note_on,1,76,63,E5
1,61,61,Note_on,1,76,63,E5
1,61,62,Note_on,1,79,63,G5
1,62,62,Note_on,1,77,63,F5
1,62,62,Note_on,1,76,63,E5
1,62,62,Note_on,1,77,63,F5
1,62,62,Note_on,1,76,63,E5
1,63,63,Note_on,1,74,63,D5
1,65,66,Note_on,1,60,63,C4
1,66,66,Note_on,1,71,63,B4
1,66,66,Note_on,1,69,63,A4
1,67,67,Note_on,1,76,63,E5
1,67,67,Note_on,1,74,63,D5
1,67,67,Note_on,1,72,63,C5
1,67,68,Note_on,1,71,63,B4
1,68,68,Note_on,1,67,63,G4
1,68,68,Note_on,1,71,63,B4
1,69,69,Note_on,1,69,63,A4
1,69,69,Note_on,1,67,63,G4
1,69,70,Note_on,1,65,63,F4
1,70,70,Note_on,1,71,63,B4
1,70,71,Note_on,1,72,63,C5
1,71,72,Note_on,1,77,63,F5
1,72,72,Note_on,1,76,63,E5
1,72,72,Note_on,1,74,63,D5
1,72,72,Note_on,1,77,63,F5
1,72,72,Note_on,1,76,63,E5
1,74,74,Note_on,1,72,63,C5
1,74,74,Note_on,1,74,63,D5
1,74,74,Note_on,1,76,63,E5
1,74,74,Note_on,1,74,63,D5
1,74,75,Note_on,1,72,63,C5
1,75,75,Note_on,1,74,63,D5
1,76,76,Note_on,1,64,63,E4
1,76,77,Note_on,1,72,63,C5
1,77,77,Note_on,1,71,63,B4
1,77,77,Note_on,1,69,63,A4
1,77,78,Note_on,1,72,63,C5
1,78,78,Note_on,1,71,63,B4
1,78,78,Note_on,1,69,63,A4
1,78,78,Note_on,1,65,63,F4
1,78,78,Note_on,1,64,63,E4
1,78,78,Note_on,1,64,63,E4
1,79,79,Note_on,1,65,63,F4
1,79,79,Note_on,1,67,63,G4
1,79,79,Note_on,1,69,63,A4
1,79,79,Note_on,1,71,63,B4
1,80,80,Note_on,1,72,63,C5
1,80,80,Note_on,1,74,63,D5
1,80,81,Note_on,1,72,63,C5
1,81,81,Note_on,1,71,63,B4
1,81,81,Note_on,1,72,63,C5
1,81,82,Note_on,1,71,63,B4
1,82,82,Note_on,1,74,63,D5
1,82,82,Note_on,1,76,63,E5
1,82,83,Note_on,1,77,63,F5
1,83,83,Note_on,1,76,63,E5
1,83,84,Note_on,1,74,63,D5
1,84,84,Note_on,1,76,63,E5
1,84,84,Note_on,1,77,63,F5
1,84,84,Note_on,1,67,63,G4
1,87,87,Note_on,1,67,63,G4
1,87,87,Note_on,1,69,63,A4
1,87,87,Note_on,1,71,63,B4
1,87,87,Note_on,1,69,63,A4
1,87,88,Note_on,1,67,63,G4
1,88,88,Note_on,1,74,63,D5
1,88,88,Note_on,1,72,63,C5
1,88,89,Note_on,1,71,63,B4
1,86,89,Note_on,1,60,63,C4
1,89,89,Note_on,1,69,63,A4
1,90,90,Note_on,1,62,63,D4
1,90,90,Note_on,1,64,63,E4
1,90,90,Note_on,1,65,63,F4
1,90,91,Note_on,1,67,63,G4
1,91,91,Note_on,1,69,63,A4
1,91,92,Note_on,1,67,63,G4
1,92,92,Note_on,1,65,63,F4
1,92,92,Note_on,1,67,63,G4
1,92,93,Note_on,1,69,63,A4
1,93,94,Note_on,1,71,63,B4
1,94,94,Note_on,1,69,63,A4
1,95,95,Note_on,1,76,63,E5
1,95,95,Note_on,1,74,63,D5
1,95,96,Note_on,1,72,63,C5
1,96,96,Note_on,1,74,63,D5
1,96,96,Note_on,1,76,63,E5
1,96,96,Note_on,1,74,63,D5
1,96,97,Note_on,1,72,63,C5
1,97,97,Note_on,1,71,63,B4
1,97,97,Note_on,1,69,63,A4
1,97,97,Note_on,1,69,63,A4
1,97,97,Note_on,1,69,63,A4
1,97,97,Note_on,1,67,63,G4
1,97,98,Note_on,1,69,63,A4
1,99,99,Note_on,1,72,63,C5
1,99,99,Note_on,1,71,63,B4
1,99,100,Note_on,1,69,63,A4
1,100,100,Note_on,1,71,63,B4
1,100,100,Note_on,1,69,63,A4
1,100,101,Note_on,1,67,63,G4
1,101,101,Note_on,1,65,63,F4
1,102,102,Note_on,1,64,63,E4
1,102,102,Note_on,1,69,63,A4
1,102,103,Note_on,1,71,63,B4
1,103,103,Note_on,1,69,63,A4
1,103,104,Note_on,1,72,63,C5
1,106,106,Note_on,1,79,63,G5
1,106,106,Note_on,1,77,63,F5
1,106,107,Note_on,1,76,63,E5
1,107,107,Note_on,1,79,63,G5
1,107,108,Note_on,1,77,63,F5
1,108,109,Note_on,1,71,63,B4
1,109,109,Note_on,1,72,63,C5
1,109,109,Note_on,1,74,63,D5
1,110,110,Note_on,1,76,63,E5
1,110,110,Note_on,1,74,63,D5
1,110,110,Note_on,1,72,63,C5
1,110,110,Note_on,1,71,63,B4
1,111,111,Note_on,1,64,63,E4
1,112,112,Note_on,1,67,63,G4
1,113,113,Note_on,1,64,63,E4
1,114,114,Note_on,1,71,63,B4
1,114,115,Note_on,1,72,63,C5
1,115,115,Note_on,1,71,63,B4
1,116,116,Note_on,1,72,63,C5
1,116,116,Note_on,1,71,63,B4
1,116,116,Note_on,1,69,63,A4
1,116,116,Note_on,1,65,63,F4
1,117,117,Note_on,1,77,63,F5
1,117,117,Note_on,1,76,63,E5
1,117,118,Note_on,1,74,63,D5
1,119,119,Note_on,1,72,63,C5
1,119,119,Note_on,1,74,63,D5
1,119,120,Note_on,1,76,63,E5
1,120,120,Note_on,1,74,63,D5
1,120,120,Note_on,1,72,63,C5
1,121,121,Note_on,1,71,63,B4
1,121,121,Note_on,1,72,63,C5
1,122,123,Note_on,1,79,63,G5
1,123,123,Note_on,1,77,63,F5
1,125,126,Note_on,1,77,63,F5
1,126,126,Note_on,1,76,63,E5
1,126,126,Note_on,1,77,63,F5
1,126,127,Note_on,1,81,63,A5
1,127,127,Note_on,1,79,63,G5
1,127,128,Note_on,1,77,63,F5
1,128,128,Note_on,1,76,63,E5
1,130,131,Note_on,1,76,63,E5
1,130,131,Note_on,1,74,63,D5
1,131,131,Note_on,1,72,63,C5
1,131,131,Note_on,1,71,63,B4
1,132,133,Note_on,1,64,63,E4
1,133,133,Note_on,1,81,63,A5
1,133,133,Note_on,1,79,63,G5
1,133,133,Note_on,1,77,63,F5
1,133,134,Note_on,1,81,63,A5
1,134,134,Note_on,1,79,63,G5
1,136,136,Note_on,1,71,63,B4
1,136,136,Note_on,1,67,63,G4
1,136,136,Note_on,1,69,63,A4
1,136,137,Note_on,1,67,63,G4
1,137,137,Note_on,1,69,63,A4
1,137,137,Note_on,1,67,63,G4
1,137,138,Note_on,1,65,63,F4
1,139,139,Note_on,1,79,63,G5
1,139,140,Note_on,1,77,63,F5
1,144,144,Note_on,1,72,63,C5
1,144,144,Note_on,1,74,63,D5
1,144,144,Note_on,1,76,63,E5
1,144,144,Note_on,1,74,63,D5
1,144,145,Note_on,1,72,63,C5
1,145,146,Note_on,1,60,63,C4
1,146,146,Note_on,1,67,63,G4
1,146,147,Note_on,1,69,63,A4
1,146,147,Note_on,1,71,63,B4
1,147,147,Note_on,1,72,63,C5
1,147,147,Note_on,1,72,63,C5
1,149,149,Note_on,1,74,63,D5
1,149,149,Note_on,1,72,63,C5
1,150,150,Note_on,1,74,63,D5
1,150,150,Note_on,1,76,63,E5
1,153,154,Note_on,1,76,63,E5
1,154,154,Note_on,1,55,63,G3
1,154,155,Note_on,1,72,63,C5
1,156,156,Note_on,1,52,63,E3
1,156,156,Note_on,1,55,63,G3
1,155,156,Note_on,1,48,63,C3
1,156,156,Note_on,1,60,63,C4
1,156,156,Note_on,1,62,63,D4
1,156,157,Note_on,1,60,63,C4
1,158,158,Note_on,1,46,63,B-2
1,158,158,Note_on,1,53,63,F3
1,158,158,Note_on,1,50,63,D3
1,158,158,Note_on,1,50,63,D3
1,158,158,Note_on,1,53,63,F3
1,160,160,Note_on,1,69,63,A4
1,160,161,Note_on,1,71,63,B4
1,161,161,Note_on,1,72,63,C5
1,161,162,Note_on,1,74,63,D5
1,162,162,Note_on,1,76,63,E5
1,163,163,Note_on,1,81,63,A5
1,163,163,Note_on,1,79,63,G5
1,163,164,Note_on,1,77,63,F5
1,164,165,Note_on,1,69,63,A4
1,167,167,Note_on,1,79,63,G5
1,168,168,Note_on,1,64,63,E4
1,168,168,Note_on,1,64,63,E4
1,168,168,Note_on,1,74,63,D5
1,169,169,Note_on,1,65,63,F4
1,169,169,Note_on,1,65,63,F4
1,170,170,Note_on,1,65,63,F4
1,171,171,Note_on,1,59,63,B3
1,171,172,Note_on,1,57,63,A3
1,171,172,Note_on,1,60,63,C4
1,172,173,Note_on,1,67,63,G4
1,172,173,Note_on,1,65,63,F4
1,173,173,Note_on,1,69,63,A4
1,173,173,Note_on,1,67,63,G4
1,173,173,Note_on,1,65,63,F4
1,173,174,Note_on,1,72,63,C5
1,174,174,Note_on,1,71,63,B4
1,175,175,Note_on,1,72,63,C5
1,175,175,Note_on,1,69,63,A4
1,176,176,Note_on,1,72,63,C5
1,176,177,Note_on,1,70,63,B-4
1,177,177,Note_on,1,69,63,A4
1,177,177,Note_on,1,67,63,G4
1,178,178,Note_on,1,65,63,F4
1,178,178,Note_on,1,67,63,G4
1,178,178,Note_on,1,69,63,A4
1,179,179,Note_on,1,67,63,G4
1,179,179,Note_on,1,65,63,F4
1,179,179,Note_on,1,69,63,A4
1,179,179,Note_on,1,65,63,F4
1,180,180,Note_on,1,74,63,D5
1,179,180,Note_on,1,67,63,G4
1,180,180,Note_on,1,72,63,C5
1,180,180,Note_on,1,70,63,B-4
1,181,181,Note_on,1,69,63,A4
1,181,181,Note_on,1,67,63,G4
1,181,181,Note_on,1,65,63,F4
1,182,182,Note_on,1,65,63,F4
