track,start,end,event,channel,note,velocity,name
1,0,0,Note_on,1,64,63,E4
1,4,5,Note_on,1,64,63,E4
1,8,8,Note_on,1,64,63,E4
1,8,8,Note_on,1,64,63,E4
1,8,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,9,Note_on,1,64,63,E4
1,9,10,Note_on,1,45,63,A2
1,10,10,Note_on,1,50,63,D3
1,10,11,Note_on,1,47,63,B2
1,10,11,Note_on,1,48,63,C3
1,11,11,Note_on,1,45,63,A2
1,12,12,Note_on,1,47,63,B2
1,12,12,Note_on,1,48,63,C3
1,12,13,Note_on,1,45,63,A2
1,13,14,Note_on,1,47,63,B2
1,13,14,Note_on,1,48,63,C3
1,14,15,Note_on,1,45,63,A2
1,15,15,Note_on,1,47,63,B2
1,15,15,Note_on,1,50,63,D3
1,16,16,Note_on,1,64,63,E4
1,16,16,Note_on,1,64,63,E4
1,16,16,Note_on,1,64,63,E4
1,17,17,Note_on,1,64,63,E4
1,17,17,Note_on,1,64,63,E4
1,17,17,Note_on,1,64,63,E4
1,18,18,Note_on,1,64,63,E4
1,18,18,Note_on,1,64,63,E4
1,18,18,Note_on,1,64,63,E4
1,19,19,Note_on,1,64,63,E4
1,19,19,Note_on,1,64,63,E4
1,19,19,Note_on,1,64,63,E4
1,19,20,Note_on,1,64,63,E4
1,20,20,Note_on,1,64,63,E4
1,20,20,Note_on,1,65,63,F4
1,20,21,Note_on,1,64,63,E4
1,21,21,Note_on,1,62,63,D4
1,21,21,Note_on,1,65,63,F4
1,22,22,Note_on,1,67,63,G4
1,28,28,Note_on,1,60,63,C4
1,28,28,Note_on,1,60,63,C4
1,28,28,Note_on,1,60,63,C4
1,28,28,Note_on,1,60,63,C4
1,29,29,Note_on,1,60,63,C4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,62,63,D4
1,29,29,Note_on,1,64,63,E4
1,29,29,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,30,Note_on,1,64,63,E4
1,30,31,Note_on,1,64,63,E4
1,31,31,Note_on,1,64,63,E4
1,31,31,Note_on,1,64,63,E4
1,31,31,Note_on,1,63,63,E-4
1,31,31,Note_on,1,62,63,D4
1,31,31,Note_on,1,63,63,E-4
1,31,32,Note_on,1,65,63,F4
1,31,32,Note_on,1,67,63,G4
1,32,32,Note_on,1,65,63,F4
1,32,32,Note_on,1,69,63,A4
1,32,32,Note_on,1,74,63,D5
1,32,32,Note_on,1,72,63,C5
1,32,32,Note_on,1,71,63,B4
1,32,32,Note_on,1,76,63,E5
1,32,32,Note_on,1,79,63,G5
1,32,32,Note_on,1,77,63,F5
1,33,33,Note_on,1,79,63,G5
1,32,33,Note_on,1,81,63,A5
1,43,43,Note_on,1,93,63,A6
1,44,44,Note_on,1,93,63,A6
1,44,44,Note_on,1,89,63,F6
1,81,82,Note_on,1,86,63,D6
1,82,82,Note_on,1,84,63,C6
1,82,82,Note_on,1,64,63,E4
1,82,83,Note_on,1,86,63,D6
1,83,83,Note_on,1,62,63,D4
1,83,83,Note_on,1,62,63,D4
1,83,83,Note_on,1,62,63,D4
1,84,84,Note_on,1,60,63,C4
1,84,84,Note_on,1,59,63,B3
1,84,84,Note_on,1,59,63,B3
1,84,84,Note_on,1,57,63,A3
1,84,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,59,63,B3
1,85,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,69,63,A4
1,85,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,69,63,A4
1,85,85,Note_on,1,57,63,A3
1,85,85,Note_on,1,67,63,G4
1,85,86,Note_on,1,57,63,A3
1,86,86,Note_on,1,67,63,G4
1,86,86,Note_on,1,59,63,B3
1,86,86,Note_on,1,57,63,A3
1,86,86,Note_on,1,59,63,B3
1,86,86,Note_on,1,62,63,D4
1,86,86,Note_on,1,76,63,E5
1,86,86,Note_on,1,62,63,D4
1,86,86,Note_on,1,74,63,D5
1,86,86,Note_on,1,77,63,F5
1,86,86,Note_on,1,65,63,F4
1,86,87,Note_on,1,79,63,G5
1,87,87,Note_on,1,71,63,B4
1,87,87,Note_on,1,71,63,B4
1,87,87,Note_on,1,74,63,D5
1,87,87,Note_on,1,72,63,C5
1,87,87,Note_on,1,76,63,E5
1,87,87,Note_on,1,76,63,E5
1,87,87,Note_on,1,77,63,F5
1,93,93,Note_on,1,62,63,D4
1,93,93,Note_on,1,62,63,D4
1,93,93,Note_on,1,62,63,D4
1,93,93,Note_on,1,64,63,E4
1,93,93,Note_on,1,62,63,D4
1,93,93,Note_on,1,60,63,C4
1,93,94,Note_on,1,67,63,G4
1,94,94,Note_on,1,71,63,B4
1,94,94,Note_on,1,71,63,B4
1,94,94,Note_on,1,72,63,C5
1,94,94,Note_on,1,72,63,C5
1,94,94,Note_on,1,71,63,B4
1,94,94,Note_on,1,72,63,C5
1,94,94,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,95,95,Note_on,1,71,63,B4
1,96,96,Note_on,1,71,63,B4
1,96,96,Note_on,1,71,63,B4
1,96,96,Note_on,1,72,63,C5
1,96,96,Note_on,1,69,63,A4
1,98,98,Note_on,1,86,63,D6
1,98,98,Note_on,1,84,63,C6
1,98,99,Note_on,1,83,63,B5
1,99,99,Note_on,1,79,63,G5
1,99,99,Note_on,1,81,63,A5
1,99,99,Note_on,1,79,63,G5
1,99,99,Note_on,1,77,63,F5
1,100,100,Note_on,1,86,63,D6
1,100,100,Note_on,1,86,63,D6
1,100,100,Note_on,1,84,63,C6
1,100,100,Note_on,1,83,63,B5
1,100,100,Note_on,1,79,63,G5
1,103,104,Note_on,1,77,63,F5
1,104,104,Note_on,1,79,63,G5
1,104,104,Note_on,1,77,63,F5
1,104,104,Note_on,1,79,63,G5
1,104,104,Note_on,1,53,63,F3
1,104,104,Note_on,1,77,63,F5
1,104,104,Note_on,1,53,63,F3
1,105,105,Note_on,1,57,63,A3
1,105,105,Note_on,1,76,63,E5
1,105,105,Note_on,1,57,63,A3
1,105,105,Note_on,1,57,63,A3
1,105,106,Note_on,1,59,63,B3
1,105,106,Note_on,1,76,63,E5
1,106,106,Note_on,1,59,63,B3
1,106,106,Note_on,1,60,63,C4
1,106,106,Note_on,1,60,63,C4
1,106,106,Note_on,1,52,63,E3
1,106,106,Note_on,1,57,63,A3
1,106,106,Note_on,1,59,63,B3
1,106,106,Note_on,1,50,63,D3
1,106,106,Note_on,1,74,63,D5
1,106,106,Note_on,1,51,63,E-3
1,106,106,Note_on,1,57,63,A3
1,106,106,Note_on,1,47,63,B2
1,106,106,Note_on,1,51,63,E-3
